# date,"from","nil",ct,mm_ea,gold,"item/subject",link
2018-07-13T10:49:19,"@majulook","Auction Stuff",1,nil,,"Recipe: Witchmother's Party Punch",|H0:item:87688:5:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-13T10:30:14,"@Bitter-Willow","auction donation",200,nil,,"Soul Gem",|H0:item:33271:31:50:0:0:0:0:0:0:0:0:0:0:0:0:36:0:0:0:0:0|h|h
2018-07-13T10:30:14,"@Bitter-Willow","auction donation",200,nil,,"Soul Gem",|H0:item:33271:31:50:0:0:0:0:0:0:0:0:0:0:0:0:36:0:0:0:0:0|h|h
2018-07-13T10:30:14,"@Bitter-Willow","auction donation",200,nil,,"Grand Repair Kit",|H0:item:44879:121:1:0:0:0:0:0:0:0:0:0:0:0:0:36:0:0:0:0:0|h|h
2018-07-13T10:30:14,"@Bitter-Willow","auction donation",200,nil,,"Grand Repair Kit",|H0:item:44879:121:1:0:0:0:0:0:0:0:0:0:0:0:0:36:0:0:0:0:0|h|h
2018-07-13T06:43:42,"@Synarah","",20,nil,,"Blessed Thistle",|H0:item:30157:31:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-13T06:43:42,"@Synarah","",20,nil,,"Corn Flower",|H0:item:30161:31:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-13T06:43:42,"@Synarah","",20,nil,,"Elegant Lining",|H0:item:54176:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-13T06:43:42,"@Synarah","",20,nil,,"Grain Solvent",|H0:item:54172:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-13T06:43:42,"@Synarah","",20,nil,,"Mastic",|H0:item:54180:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-12T19:04:03,"@Krymon","",1,nil,,"Crafting Motif 47: Buoyant Armiger Axes",|H0:item:121317:5:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-12T19:04:03,"@Krymon","",1,nil,,"Crafting Motif 47: Buoyant Armiger Boots",|H0:item:121319:5:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-12T19:04:03,"@Krymon","",1,nil,,"Crafting Motif 47: Buoyant Armiger Gloves",|H0:item:121323:5:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-12T19:04:03,"@Krymon","",1,nil,,"Crafting Motif 58: Fang Lair Gloves",|H0:item:134762:5:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-12T09:54:14,"@Merrien","Auction Donation",1,nil,,"Design: Alinor Urn, Stemmed",|H0:item:139597:3:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T21:08:39,"@DeHauk","auction",1,nil,,"Deshaan Treasure Map IV",|H0:item:43664:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T21:08:39,"@DeHauk","auction",1,nil,,"Gold Coast Treasure Map I",|H0:item:43735:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T21:08:39,"@DeHauk","auction",1,nil,,"Grahtwood Treasure Map I",|H0:item:43631:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T21:08:39,"@DeHauk","auction",1,nil,,"Stonefalls Treasure Map I",|H0:item:43655:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T20:19:14,"@DuckFayth","",1,nil,,"Pyandonean Bottle",|H0:item:140443:2:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T20:19:14,"@DuckFayth","",1,nil,,"Pyandonean Bottle",|H0:item:140443:2:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T20:19:14,"@DuckFayth","",1,nil,,"Pyandonean Bottle",|H0:item:140443:2:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T20:19:14,"@DuckFayth","",1,nil,,"Pyandonean Bottle",|H0:item:140443:2:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T20:19:14,"@DuckFayth","",1,nil,,"Pyandonean Bottle",|H0:item:140443:2:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T16:55:48,"@Fn20gi356","Motifs 1 - 9",1,nil,,"Crafting Motif 7: Khajiit Style",|H0:item:44698:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T16:55:48,"@Fn20gi356","Motifs 1 - 9",1,nil,,"Crafting Motif 8: Orc Style",|H0:item:16426:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T16:55:48,"@Fn20gi356","Motifs 1 - 9",1,nil,,"Crafting Motif 9: Argonian Style",|H0:item:27246:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-08T10:12:52,"@DeHauk","writ",1,nil,,"Sealed Jewelry Crafter Writ",|H0:item:138798:6:1:0:0:0:18:255:4:74:32:0:0:0:0:0:0:0:0:0:88000|h|h
2018-07-11T16:55:29,"@Fn20gi356","Motifs 1 - 9",1,nil,,"Crafting Motif 1: High Elf Style",|H0:item:16424:4:50:0:0:0:0:0:0:0:0:0:0:0:0:7:0:0:0:0:0|h|h
2018-07-11T16:55:29,"@Fn20gi356","Motifs 1 - 9",1,nil,,"Crafting Motif 2: Dark Elf Style",|H0:item:27245:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T16:55:29,"@Fn20gi356","Motifs 1 - 9",1,nil,,"Crafting Motif 3: Wood Elf Style",|H0:item:16428:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T16:55:29,"@Fn20gi356","Motifs 1 - 9",1,nil,,"Crafting Motif 4: Nord Style",|H0:item:27244:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T16:55:29,"@Fn20gi356","Motifs 1 - 9",1,nil,,"Crafting Motif 5: Breton Style",|H0:item:16425:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T16:55:29,"@Fn20gi356","Motifs 1 - 9",1,nil,,"Crafting Motif 6: Redguard Style",|H0:item:16427:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-11T13:18:15,"@Morelian","tickets",1,nil,,"Ysgramor's Necklace",|H0:item:101325:363:50:0:0:0:0:0:0:0:0:0:0:0:256:5:0:0:0:0:0|h|h
2018-07-11T13:18:15,"@Morelian","tickets",1,nil,,"Ysgramor's Inferno Staff",|H0:item:101376:362:50:0:0:0:0:0:0:0:0:0:0:0:0:5:0:0:0:300:0|h|h
2018-07-11T13:17:25,"@Morelian","tickets",1,nil,,"Staff of Rime",|H0:item:11002:358:50:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:250:0|h|h
2018-07-11T13:17:25,"@Morelian","tickets",1,nil,,"Svari's Staff",|H0:item:10150:358:50:0:0:0:0:0:0:0:0:0:0:0:0:5:0:0:0:250:0|h|h
2018-07-11T13:17:25,"@Morelian","tickets",1,nil,,"Ysgramor's Mace",|H0:item:101369:359:50:0:0:0:0:0:0:0:0:0:0:0:0:5:0:0:0:250:0|h|h
2018-07-11T13:17:25,"@Morelian","tickets",1,nil,,"Ysgramor's Shield",|H0:item:101464:363:50:0:0:0:0:0:0:0:0:0:0:0:0:5:0:0:0:10000:0|h|h
2018-07-11T13:17:25,"@Morelian","tickets",1,nil,,"Ysgramor's Sash",|H0:item:101367:359:50:0:0:0:0:0:0:0:0:0:0:0:0:5:0:0:0:10000:0|h|h
2018-07-11T13:17:25,"@Morelian","tickets",1,nil,,"Ysgramor's Shoes",|H0:item:101361:359:50:0:0:0:0:0:0:0:0:0:0:0:0:5:0:0:0:10000:0|h|h
2018-07-11T03:57:33,"@Morelian","tickets",1,nil,,"Vanus's Restoration Staff",|H0:item:135644:363:50:0:0:0:0:0:0:0:0:0:0:0:0:71:0:0:0:400:0|h|h
2018-07-11T03:57:33,"@Morelian","tickets",1,nil,,"Vanus's Dagger",|H0:item:135681:362:50:0:0:0:0:0:0:0:0:0:0:0:0:71:0:0:0:300:0|h|h
2018-07-11T03:57:33,"@Morelian","tickets",1,nil,,"Vanus's Sash",|H0:item:135632:359:50:0:0:0:0:0:0:0:0:0:0:0:0:71:0:0:0:10000:0|h|h
2018-07-11T03:57:33,"@Morelian","tickets",1,nil,,"Vanus's Shoes",|H0:item:135563:362:50:0:0:0:0:0:0:0:0:0:0:0:0:71:0:0:0:10000:0|h|h
2018-07-11T03:57:33,"@Morelian","tickets",1,nil,,"Surcoat of the Psijic Order",|H0:item:134707:358:50:0:0:0:0:0:0:0:0:0:0:0:0:71:0:0:0:10000:0|h|h
2018-07-11T03:57:33,"@Morelian","tickets",1,nil,,"Vanus's Necklace",|H0:item:135527:362:50:0:0:0:0:0:0:0:0:0:0:0:0:71:0:0:0:0:0|h|h
2018-07-09T17:47:44,"@Marque15","Auction Donation - Tickets",200,nil,,"Platinum Dust",|H0:item:135145:30:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-09T17:47:44,"@Marque15","Auction Donation - Tickets",200,nil,,"Platinum Dust",|H0:item:135145:30:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-09T17:47:44,"@Marque15","Auction Donation - Tickets",61,nil,,"Platinum Dust",|H0:item:135145:30:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-09T17:47:44,"@Marque15","Auction Donation - Tickets",103,nil,,"Pewter Dust",|H0:item:135137:30:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-09T17:47:44,"@Marque15","Auction Donation - Tickets",4,nil,,"Zircon Grains",|H0:item:135153:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-09T17:47:06,"@Marque15","Auction Donation - Tickets",8,nil,,"Kuta",|H0:item:45854:24:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-09T17:47:06,"@Marque15","Auction Donation - Tickets",8,nil,,"Rosin",|H0:item:54181:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-09T17:47:06,"@Marque15","Auction Donation - Tickets",8,nil,,"Tempering Alloy",|H0:item:54173:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-09T17:47:06,"@Marque15","Auction Donation - Tickets",200,nil,,"Rough Ruby Ash",|H0:item:71199:30:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-09T17:47:06,"@Marque15","Auction Donation - Tickets",200,nil,,"Rough Ruby Ash",|H0:item:71199:30:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-09T17:47:06,"@Marque15","Auction Donation - Tickets",200,nil,,"Rough Ruby Ash",|H0:item:71199:30:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-09T09:11:13,"@megan53010","auction donation",1,nil,,"Shield of Trials",|H0:item:70097:312:50:0:0:0:0:0:0:0:0:0:0:0:0:24:1:0:0:10000:0|h|h
2018-07-09T09:11:13,"@megan53010","auction donation",1,nil,,"Eternal Hunt Shield",|H0:item:72591:311:50:0:0:0:0:0:0:0:0:0:0:0:0:15:1:0:0:10000:0|h|h
2018-07-07T07:42:43,"@Malt425","gold plz",1,nil,,"Recipe: Coldharbour Daedrat Snacks",|H0:item:57009:4:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h
2018-07-09T09:06:19,"@DeHauk","Writ",1,nil,,"Sealed Jewelry Crafter Writ",|H0:item:138798:6:1:0:0:0:24:255:4:87:21:0:0:0:0:0:0:0:0:0:86250|h|h
2018-07-09T07:42:17,"@Fn20gi356","Auction Items 1",1,nil,,"Sealed Woodworking Writ",|H0:item:119681:6:1:0:0:0:73:192:4:95:7:69:0:0:0:0:0:0:0:0:69000|h|h
2018-07-09T07:42:17,"@Fn20gi356","Auction Items 1",1,nil,,"Sealed Clothier Writ",|H0:item:119695:6:1:0:0:0:38:190:4:80:13:31:0:0:0:0:0:0:0:0:63000|h|h
2018-07-09T07:42:17,"@Fn20gi356","Auction Items 1",1,nil,,"Sealed Clothier Writ",|H0:item:119694:6:1:0:0:0:28:194:4:84:25:65:0:0:0:0:0:0:0:0:207000|h|h
2018-07-09T07:42:17,"@Fn20gi356","Auction Items 1",1,nil,,"Sealed Blacksmithing Writ",|H0:item:119680:6:1:0:0:0:44:188:4:323:17:25:0:0:0:0:0:0:0:0:69000|h|h
2018-07-09T07:42:17,"@Fn20gi356","Auction Items 1",1,nil,,"Sealed Blacksmithing Writ",|H0:item:119563:6:1:0:0:0:67:188:4:78:1:69:0:0:0:0:0:0:0:0:60000|h|h
2018-07-09T07:42:17,"@Fn20gi356","Auction Items 1",1,nil,,"Sealed Blacksmithing Writ",|H0:item:119680:6:1:0:0:0:50:188:4:80:14:7:0:0:0:0:0:0:0:0:52500|h|h
2018-07-08T16:10:42,"@Merrien","Auction Donation 2 of 2",1,nil,,"Ring of the Withered Hand",|H0:item:86188:359:50:0:0:0:0:0:0:0:0:0:0:0:0:55:0:0:0:0:0|h|h
2018-07-08T16:10:42,"@Merrien","Auction Donation 2 of 2",1,nil,,"Ring of the Withered Hand",|H0:item:86188:359:50:0:0:0:0:0:0:0:0:0:0:0:0:55:0:0:0:0:0|h|h
2018-07-08T16:10:42,"@Merrien","Auction Donation 2 of 2",1,nil,,"Ring of the Withered Hand",|H0:item:86188:363:50:0:0:0:0:0:0:0:0:0:0:0:0:55:0:0:0:0:0|h|h
2018-07-08T16:10:42,"@Merrien","Auction Donation 2 of 2",1,nil,,"Sword-Singer's Necklace",|H0:item:99284:359:50:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0|h|h
2018-07-08T16:10:42,"@Merrien","Auction Donation 2 of 2",1,nil,,"Sword-Singer's Ring",|H0:item:99283:359:50:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0|h|h
2018-07-08T16:10:42,"@Merrien","Auction Donation 2 of 2",1,nil,,"Ysgramor's Ring",|H0:item:101324:362:50:0:0:0:0:0:0:0:0:0:0:0:0:5:0:0:0:0:0|h|h
2018-07-08T16:10:12,"@Merrien","Auction Donation 1 of 2",1,nil,,"Necklace of the Sun",|H0:item:84706:359:50:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0|h|h
2018-07-08T16:10:12,"@Merrien","Auction Donation 1 of 2",1,nil,,"Necklace of the Withered Hand",|H0:item:86189:359:50:0:0:0:0:0:0:0:0:0:0:0:0:55:0:0:0:0:0|h|h
2018-07-08T16:10:12,"@Merrien","Auction Donation 1 of 2",1,nil,,"Necklace of the Withered Hand",|H0:item:86189:359:50:0:0:0:0:0:0:0:0:0:0:0:0:55:0:0:0:0:0|h|h
2018-07-08T16:10:12,"@Merrien","Auction Donation 1 of 2",1,nil,,"Platinum Necklace",|H0:item:54514:365:50:0:0:0:0:0:0:0:0:0:0:0:0:6:0:0:0:0:0|h|h
2018-07-08T16:10:12,"@Merrien","Auction Donation 1 of 2",1,nil,,"Ring of the Order of Diagna",|H0:item:99465:359:50:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0|h|h
2018-07-08T16:10:12,"@Merrien","Auction Donation 1 of 2",1,nil,,"Ring of the Order of Diagna",|H0:item:99465:363:50:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0|h|h
